Customer_Age,Gender,Dependent_count,Education_Level,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown
55,0,4,1,-1,36,4,2,3,7.298445101508147,0,7.298445101508147,0.5417427264007121,7.791522819150732,49,0.4259211166755468,0.0,True,False,False,False,False,True,False,False
46,0,2,3,-1,33,3,3,3,7.726653664847642,1283,6.892641641172089,0.5658818295140692,8.354674261918463,81,0.5877866649021191,0.4485245975686112,True,False,False,False,False,True,False,False
41,0,2,0,-1,34,6,3,3,7.960323629148839,1928,6.842683282238422,0.5704144151776483,8.442900586834382,78,0.506817602368452,0.514618422004687,True,False,False,False,False,False,False,True
43,0,0,1,-1,35,1,1,0,9.036225051729328,1085,8.89795568688403,0.5282725373697112,8.948715833843691,98,0.4107842695857643,0.1213322851675249,True,False,False,False,False,True,False,False
49,0,1,3,1,43,3,3,3,8.712217496060532,1008,8.477344365144729,0.508542745854686,7.709014509321154,38,0.4420106899814142,0.16887337634113858,True,False,False,False,True,True,False,False
40,0,4,0,1,30,5,2,2,7.681099001536359,1465,6.553933404025811,0.6189622823705687,8.53660358493606,82,0.514618422004687,0.5164100020598914,True,False,False,False,False,True,False,False
52,0,2,1,-1,35,5,2,3,7.578145472419466,808,7.044905117129371,0.6021277821727767,8.496582237512113,70,0.5850050219402422,0.3464225674743809,True,False,False,False,False,False,True,False
46,1,2,1,3,37,3,3,3,10.302700168897058,0,10.302700168897058,0.6814197101226505,6.924486245132785,25,0.4702983981097723,0.0,True,False,False,False,True,True,False,False
65,1,0,5,-1,52,3,3,4,8.209580483475577,0,8.209580483475577,0.5092243423990169,8.242493153187626,53,0.3866220203066844,0.0,True,False,False,False,False,False,True,False
43,1,3,1,1,36,5,2,3,9.891928325112321,0,9.891928325112321,0.5575387342522659,7.672924173350056,38,0.4441860298238442,0.0,True,False,False,True,False,False,True,False
40,1,3,0,2,29,3,3,5,9.85531521030679,0,9.85531521030679,0.7063234859042647,8.483460803419991,65,0.440195052309995,0.0,True,False,False,True,False,True,True,False
47,0,3,2,-1,37,2,2,3,7.54618071769559,0,7.54618071769559,0.5000176827900463,7.792140378375635,32,0.4198590677934748,0.0,True,False,False,False,False,False,True,False
63,1,0,3,2,52,3,3,2,9.320898894228137,0,9.320898894228137,0.5245762644395771,7.772149597315803,49,0.3387780333756798,0.0,True,False,False,False,False,False,True,False
51,1,1,1,3,40,2,1,3,9.196239463795532,1141,9.038211757543728,0.5761976806882342,7.0103925893759484,35,0.4995483075171129,0.1327898873883647,True,False,False,False,False,True,True,False
47,0,3,3,1,41,4,1,4,8.79527937019457,1224,8.590257762273243,0.5098251234324072,8.059592328887545,73,0.6015799870344548,0.1697427745870945,True,False,False,False,False,True,False,False
41,1,2,4,2,29,2,1,3,10.071992297760417,1629,10.000153633667153,0.6744729478864359,9.115983184772684,75,0.6786437001638653,0.06705681496095561,True,False,False,False,False,False,True,False
58,0,1,-1,-1,51,5,4,2,7.7057128238944275,1240,6.888572459565364,0.6450068052320105,8.388677769180811,78,0.6678293725756554,0.4440445900756395,True,False,False,False,False,True,False,False
47,1,3,3,1,34,4,3,3,8.392536586816682,232,8.338544879988579,0.5872309549683961,8.970813341411448,76,0.5692831933375593,0.0516432331518383,True,False,False,False,False,False,True,False
37,1,3,2,2,19,2,3,4,8.03947991910045,2517,6.369900982828227,0.3001045924503381,6.543911845564792,12,0.1823215567939546,0.5944312076207876,True,False,False,False,False,True,False,False
49,0,3,3,-1,36,5,2,3,7.66931576932852,1073,6.877168131575375,0.3851874012319818,7.562858438107905,33,0.36496042847141835,0.4137555928139638,True,False,False,False,False,True,True,False
55,1,4,3,2,36,5,3,3,8.777063481485316,0,8.777063481485316,0.6182809084180504,9.0722192956667,68,0.4819534239247914,0.0,True,False,False,False,True,True,False,False
31,1,0,3,3,19,1,3,3,10.44920723527944,1984,10.390010237778943,0.5636078092049602,9.613803477413674,96,0.5938791789012763,0.0554347068881005,False,False,False,True,True,False,False,False
34,0,2,1,-1,36,1,3,2,7.83452900039553,0,7.83452900039553,0.599714505711783,8.185781670977311,56,0.5049543472396218,0.0,True,False,False,False,False,True,True,False
29,0,1,1,-1,23,3,1,2,8.107418811719974,927,7.779885115070522,0.6595903970311027,8.010359588919783,83,0.5900064216404319,0.2460785225967055,True,False,False,False,False,False,True,False
58,1,0,-1,2,47,2,5,2,9.532127568572182,0,9.532127568572182,0.584870734387091,7.822355444826192,47,0.5039177201769214,0.0,True,False,False,False,False,False,True,True
37,1,4,-1,1,27,6,3,2,7.271912163268625,759,6.522533877351015,0.6195006403916469,8.399984990510696,86,0.5423242908253617,0.4239596907443287,True,False,False,False,False,True,False,False
44,1,5,-1,2,36,3,3,2,9.064852065227576,1454,8.880724576151456,0.5353230953663781,7.269616749608169,25,1.021731244332152,0.1552928844060352,True,False,False,False,False,True,False,False
44,1,4,-1,3,36,1,3,1,10.143645534009467,1528,10.081675578048475,0.5452270504833231,9.500095294588894,97,0.5855619698800079,0.0582689081239758,True,False,False,False,False,False,False,True
44,1,0,1,1,33,5,1,3,7.757051142032013,1442,6.79794041297493,0.5062150112083075,8.28045768658256,65,0.4369637751675354,0.4805725805949697,True,False,False,False,False,False,True,False
41,1,2,-1,1,27,2,3,1,9.503755976275723,1255,9.405495886750224,0.555033878430311,9.653358136136932,99,0.5698489642154517,0.0898407039997895,True,False,False,False,False,False,True,False
48,1,3,0,3,40,1,2,3,10.44920723527944,1723,10.398000850809812,0.4873522675803486,9.536329278582553,98,0.5777363290486176,0.048790164169432,False,False,True,False,False,False,False,True
29,0,1,-1,-1,36,1,2,1,8.200013648175434,1419,7.706162970199576,0.559044196036465,9.496045491543745,99,0.5176026080450143,0.3293037471426004,True,False,False,False,False,False,True,False
48,0,3,4,0,38,3,2,3,8.126560115036142,503,7.872617590527861,0.5816400199464716,7.790552283304218,43,0.31470475804622944,0.1886727864598971,True,False,False,False,True,False,True,False
63,1,1,3,2,56,3,3,2,9.166388484447,0,9.166388484447,0.6626879730752367,7.735433352499688,49,0.4580575582273349,0.0,True,False,False,False,False,False,True,False
47,1,3,3,2,37,4,4,0,9.055789612127583,1695,8.835355971121606,0.8073683246499682,7.284820912568604,41,0.8804562788649389,0.1806534996932575,True,False,False,False,False,True,False,False
58,0,3,1,0,47,3,1,1,9.563261759638213,2517,9.217206378504526,0.5638438230671742,7.080373545819935,32,0.31449173353424076,0.20298765047472384,True,False,False,False,True,False,False,True
52,0,3,0,-1,36,2,3,3,7.90948858649286,0,7.90948858649286,0.34950898006981057,7.671779647431005,39,0.3727002226833144,0.0,True,False,False,False,False,True,False,False
46,0,3,1,1,42,2,2,1,9.296701537624228,1874,9.108086137937429,0.4749911707567746,8.92252495730139,90,0.4054651081081644,0.1587116911548208,True,False,False,False,False,True,False,False
51,1,2,2,3,40,5,3,2,10.44920723527944,225,10.442664258349142,0.6066951244200927,8.615048022792056,58,0.37753905154862355,0.006628303221084927,True,False,False,True,False,False,True,False
34,0,1,0,0,24,5,2,3,7.314622358588954,0,7.314622358588954,0.6277795061626509,7.799398377433353,46,0.45930658604485736,0.0,True,False,False,False,True,False,True,False
48,1,2,1,3,39,5,1,3,8.998631198287637,1996,8.715388097366482,0.498348102254878,7.215975002651466,28,0.4989554511955033,0.2207406666978993,True,False,False,False,False,True,False,False
47,0,4,1,0,36,1,3,2,8.718213781725177,0,8.718213781725177,0.3475218567279759,7.29324964920481,42,0.41187332202449584,0.0,True,False,False,False,False,True,False,False
36,0,3,2,2,29,2,2,2,8.151966224112964,1881,7.36530496777423,0.3636613074830853,6.916639902458425,21,0.8224010335858534,0.43366216324157764,True,False,False,False,False,True,False,True
58,0,4,-1,-1,47,3,3,3,7.945555428253489,2173,6.476972362889683,0.898534010284896,7.105786129481271,23,1.1896710196150764,0.5709795465857378,True,False,False,False,False,True,False,False
47,0,2,1,1,40,2,1,3,8.312626025674962,1868,7.699389406256737,0.5235443961737654,9.616205400105674,118,0.5658818295140692,0.3777512695406486,True,False,False,False,False,True,False,False
45,0,2,0,0,35,2,2,4,8.221635819529686,2517,7.077175354076806,0.5479594529772175,7.6835096791206485,49,0.5007486963741006,0.5174989910285966,True,False,False,False,False,True,True,False
51,0,1,0,-1,36,4,2,2,7.468043238848589,572,7.067901337959167,0.5740740120090522,7.796827309363588,36,0.5597607144037846,0.2842839382320157,True,False,False,False,False,False,True,False
45,0,3,3,-1,36,4,3,3,9.002331708246244,1595,8.783702698635217,0.5556077665378838,7.557472901614746,45,0.4054651081081644,0.1789826555284399,True,False,False,False,True,False,False,False
45,0,3,0,0,33,3,2,3,10.215517192924786,1163,10.162568743044773,0.5399229497331556,6.915702118060119,26,0.30975717263282176,0.04710584911904615,True,False,False,False,False,True,True,False
47,0,3,1,-1,31,5,1,3,7.748460023899697,0,7.748460023899697,0.4510756193602165,8.49596955496461,89,0.6173454671436635,0.0,True,False,False,False,False,False,True,False
36,0,1,3,-1,25,5,1,4,7.6754281260474695,447,7.402175414395627,0.47830007217869625,7.705754037921946,44,0.39644750932579975,0.2065002959173488,True,False,False,False,False,True,True,False
57,0,2,0,1,47,2,1,2,7.736572179917939,709,7.361929019857129,0.36986192733904777,7.848448721986186,38,0.378660780719806,0.2716780354046447,True,False,False,False,False,True,True,False
43,1,2,0,2,35,5,2,2,9.588792937326977,0,9.588792937326977,0.5041372978827346,7.623745592914647,38,0.40852693857382905,0.0,True,False,False,True,False,False,True,False
56,1,2,3,4,36,1,3,3,9.665864679957084,0,9.665864679957084,0.7134398838277077,6.401917196727186,15,0.3104215594212702,0.0,True,False,False,False,False,True,False,False
39,0,1,3,-1,36,3,4,1,8.808518618782816,1912,8.471986598578159,0.4756128680102461,8.262558973010657,60,0.4304828710834522,0.2515366258154277,True,False,False,False,False,False,False,True
38,0,2,0,0,32,4,3,2,8.060187505621611,0,8.060187505621611,0.31552869718333865,7.581787760039882,52,0.6012384077280003,0.0,True,False,False,False,False,True,True,False
36,0,3,0,-1,26,3,3,1,7.957346993084553,2381,6.149083419127352,0.4007857375409276,7.632747526145706,60,0.4903590936056557,0.6065997877843422,True,False,False,False,False,False,True,True
54,1,5,1,2,36,5,2,3,9.58465875108751,0,9.58465875108751,0.645531326618282,6.873163834212518,26,0.4246139269469252,0.0,True,False,False,False,False,True,False,False
53,1,1,3,3,48,4,1,3,8.031060180240619,2390,6.529418838262226,0.3513608491149636,7.228388451573604,38,0.4593217808988751,0.5749265491725144,True,False,False,False,False,True,False,False
45,0,3,1,-1,36,6,2,3,7.611347717403621,1103,6.822197390620491,0.6637183698691331,8.507546814364431,85,0.6585557357903262,0.4356709501652302,True,False,False,False,False,False,True,False
44,1,0,1,3,34,5,2,2,8.574329382787047,1236,8.30844552038576,0.6141039732194924,8.427924723658055,90,0.5877866649021191,0.210260925483196,True,False,False,False,True,False,False,False
36,0,1,3,0,19,2,1,3,8.982935208509536,1408,8.78699471999888,0.316831335150076,6.415708997475279,23,0.4804312977200898,0.16318599677457138,True,False,False,False,False,True,False,False
49,1,2,1,1,36,1,3,3,8.935013859423792,0,8.935013859423792,0.6826766852613957,9.034106490371842,75,0.5321005345244455,0.0,True,True,False,False,False,False,True,True
53,0,1,1,0,44,3,3,3,7.839597668046616,0,7.839597668046616,0.5967966780442194,7.793798283900395,44,0.4560028071978634,0.0,True,False,False,False,False,True,True,False
54,0,4,3,-1,36,3,2,3,9.51980839774982,0,9.51980839774982,0.3442986728706769,7.445417556701687,30,0.2231435513142097,0.0,False,False,False,True,False,False,True,False
46,1,1,3,1,27,2,2,2,8.839856232763264,2091,8.47907586930311,0.6518042170255629,9.664722620318962,107,0.647626665258136,0.264669298142708,True,False,False,False,False,True,False,False
46,1,5,2,3,36,1,2,3,9.48706260419162,2241,9.300820725104558,0.5241366378256631,9.639196432874924,112,0.6580380034463774,0.1570037488096647,True,False,False,False,False,False,True,False
44,1,2,3,3,35,3,2,2,9.3852176218809,2098,9.191463316206494,0.7701082216960737,7.40671073017764,39,0.830297018707179,0.1621188494764351,True,False,False,False,False,True,False,False
37,0,2,0,-1,36,3,2,3,7.336285660021297,0,7.336285660021297,0.4959150110302364,7.862112211662748,39,0.3314596947976687,0.0,True,False,False,False,False,False,True,False
63,0,0,0,0,49,2,4,3,7.66225012175986,372,7.448860628737273,0.6886130524451745,7.912522086569881,47,0.41695861581460825,0.17267666534260134,True,False,False,False,False,False,True,False
51,1,3,2,3,40,6,3,3,7.520234556474628,1232,6.418364935936212,0.462475362824944,8.338783971442199,71,0.501381164937991,0.5116253039365551,True,False,False,False,False,True,False,False
44,0,4,1,-1,31,3,3,4,7.811804897615904,0,7.811804897615904,0.6082851766686899,7.715350527568383,42,0.4202364198253602,0.0,True,False,False,False,False,True,True,False
50,0,3,5,2,42,1,3,3,10.184161427486142,544,10.16176706117375,0.5488226558635627,8.943095323754495,70,0.49817070957348475,0.021844190833708668,True,True,False,False,False,True,True,False
41,0,1,5,-1,30,3,3,1,7.615791072035833,621,7.25063551189868,0.6936470556015963,8.052933036797567,37,0.6151856390902335,0.2669690308542393,True,False,False,False,True,False,False,False
44,0,4,3,0,36,2,1,2,8.918650278126863,1378,8.714731714015052,0.620038708739307,9.630759771866158,108,0.6216511788548754,0.1688985364618138,True,False,False,False,False,False,True,False
60,0,0,-1,-1,49,3,1,2,8.282988692742602,2000,7.578656850594762,0.3541718137206139,7.353081920515432,43,0.3940670631557951,0.4094571293777018,True,False,False,False,False,True,False,False
53,0,2,3,0,36,2,2,2,7.703792122291486,0,7.703792122291486,0.4779756940306068,7.293269891606937,31,0.5672137538971203,0.0,True,False,False,True,False,False,True,False
31,1,1,3,1,25,5,3,3,7.568379267836522,1033,6.805722553416985,0.4842762885324541,7.823645930834952,60,0.6931471805599453,0.4278787029450644,True,False,False,False,False,False,True,False
36,0,2,3,0,26,1,2,3,7.5058895707182565,1485,5.807304577187328,0.5930207854727312,7.9312020523082545,42,0.3238875287785178,0.5973507272075183,True,False,False,False,False,False,True,False
50,0,2,2,1,41,2,3,2,8.93459055676268,396,8.81292145646377,0.54115123303263,7.741310529629574,42,0.43600471049769296,0.10102613999423855,True,False,False,True,False,True,False,False
34,0,3,0,1,29,3,2,4,7.358830898342354,909,6.493753839851686,0.8276780735175516,7.682482446534506,48,0.7802418874108791,0.456791735273505,True,False,False,False,False,True,False,False
33,0,2,2,0,25,2,2,4,9.124139286122567,0,9.124139286122567,0.5461363585368975,7.808276385554873,40,0.35160770276488224,0.0,True,False,False,False,True,True,False,False
44,1,4,3,2,36,4,2,2,9.324418548425019,0,9.324418548425019,0.42682404703385124,7.715804244646188,51,0.46015801208055146,0.0,True,False,False,False,False,True,True,False
34,0,2,3,-1,18,4,1,3,7.912423121473705,0,7.912423121473705,0.49956243148728,8.418697944667139,72,0.538829820175588,0.0,True,False,False,False,False,False,False,True
31,1,0,1,-1,22,3,2,3,8.70167907103957,0,8.70167907103957,0.6770177986300616,7.938088726896952,72,0.5152159720672835,0.0,True,False,False,False,True,False,False,False
41,0,2,1,-1,24,1,1,1,8.882946799288174,1645,8.623892810075294,0.6775257996569884,9.527411329321753,96,0.5567545556543906,0.2053868297249507,True,False,False,False,False,True,False,False
45,1,2,1,3,36,3,3,2,8.553303352206303,0,8.553303352206303,0.4382293626383694,7.6208638410274,39,0.3734008514762409,0.0,True,False,False,False,False,False,True,True
44,1,4,-1,2,36,1,2,1,10.300395141024755,0,10.300395141024755,0.5681079788660219,9.076167783261251,84,0.7518838765481431,0.0,False,False,False,True,False,True,True,False
51,0,2,2,1,46,3,1,3,8.49351506406166,695,8.339978571990427,0.4107842695857643,7.342779189331845,44,0.4167347003663951,0.1327811112338184,True,False,False,False,False,True,False,False
40,0,2,3,-1,36,6,2,2,7.338888133838879,0,7.338888133838879,0.5341514490694873,8.493924564476883,79,0.6318035503188933,0.0,True,False,False,False,False,False,True,False
51,0,2,1,-1,36,5,3,0,9.329189505814565,2485,9.079889942592118,0.5515836162381584,7.055312843339752,26,0.6189622823705687,0.1996701951285677,False,False,False,True,False,True,False,False
37,0,2,4,0,17,3,1,2,7.600963915167826,0,7.600963915167826,0.5827263118837254,7.959336886441874,45,0.31061119648470414,0.0,True,False,False,False,False,False,True,False
51,0,3,1,0,46,4,1,4,7.734996194022781,1641,6.470799503782602,0.6662897263900627,8.371473537066832,89,0.5376622777195503,0.5411608235620636,True,False,False,False,False,False,True,False
54,0,2,5,-1,42,3,4,3,7.43543801981455,0,7.43543801981455,0.3030631744900833,7.565793282428515,41,0.4180522236136358,0.0,True,False,False,False,False,False,True,False
40,1,3,-1,3,34,4,3,2,9.605148899895818,2043,9.457044187699406,0.5754891370917129,9.696278864234223,111,0.6151856390902335,0.1292723357041391,True,False,False,False,False,True,False,False
47,0,3,0,-1,35,5,3,3,7.568195692011089,1020,6.717649296853797,0.5028785574910329,7.710522960276063,41,0.3652146557669794,0.431890333195697,True,False,False,False,False,False,True,False
44,0,3,0,0,38,5,2,2,7.394442213026749,0,7.394442213026749,0.48513608336086833,7.540066504452661,39,0.43155398347117974,0.0,True,False,False,False,False,False,True,True
38,1,2,-1,1,31,4,3,3,8.718827059242566,1698,8.39366870513074,0.6611403844248589,7.373374309910049,32,0.6931471805599453,0.245296355955343,True,False,False,False,False,True,False,False
58,1,2,1,3,54,6,3,2,10.04246657981758,1696,9.96580485860099,0.3825376034644597,8.341171747170762,66,0.4517123592734841,0.071389996086673,True,False,False,False,False,False,True,False
55,0,2,3,-1,45,6,3,3,9.409846753524238,0,9.409846753524238,0.2768738737351775,8.672314828283538,74,0.7207623475929187,0.0,False,False,False,True,False,True,False,False
45,0,2,-1,1,37,6,1,3,7.835974581721566,1654,6.775366090936392,0.4239596907443287,8.14002395246292,84,0.5187937934151676,0.5031965966014995,True,False,False,False,False,False,True,False
39,0,1,-1,1,27,3,3,3,7.945201132412759,725,7.64826303090192,0.532978428407124,7.7823903355874595,35,0.2592825979300829,0.2287279296081104,True,False,False,False,False,True,False,False
51,1,1,-1,3,41,5,3,3,8.637462023807181,808,8.482808764554406,0.5771750043075247,7.619233416226805,50,0.4780957991430718,0.1336563848126736,True,False,False,False,False,True,False,False
60,0,0,2,-1,52,2,3,3,9.214338100473846,1759,9.017111503340258,0.5595003439109629,7.705068795325651,38,0.5447568762454224,0.16395829755012395,True,False,False,True,False,True,True,False
39,1,3,-1,2,36,6,2,4,8.468002947225466,1459,8.101980731853192,0.8064758658669485,7.973844375944687,57,0.6418538861723947,0.2677344346420848,True,False,False,False,False,True,False,False
52,1,2,2,3,35,2,3,2,9.839941380139955,508,9.809514510885673,0.6132144897176832,6.891948122886294,22,0.2981634627292463,0.02941868409211564,True,False,False,True,False,True,False,False
49,0,5,1,-1,36,4,2,3,7.86288203464149,1848,6.621405651764134,0.4363175715909291,8.388677769180811,78,0.5955343516929449,0.5370779949100564,True,False,False,False,False,True,False,False
47,1,3,-1,3,38,1,3,2,10.37311611145178,0,10.37311611145178,0.5955343516929449,8.978029932837156,83,0.4298324645564587,0.0,True,False,False,False,False,True,False,False
39,1,2,0,3,33,1,3,2,10.44920723527944,0,10.44920723527944,0.5446471722415014,9.124782483614537,113,0.5687171021817683,0.0,False,True,False,False,False,False,True,False
43,0,2,-1,1,30,3,2,4,9.148806856211385,0,9.148806856211385,0.5222677513686792,7.5261692390865536,39,0.3508390838241028,0.0,True,False,False,False,True,False,True,False
46,1,3,3,2,37,6,3,3,9.842781677418731,774,9.800790154297786,0.4612151232126562,8.390041405755754,75,0.4459670514174942,0.0401817896328317,True,False,False,False,False,True,False,False
65,1,0,1,1,53,3,2,2,7.827240901752812,1613,6.796823718274855,0.7333289701927771,8.109525659752872,67,0.5158131652770298,0.496523839055131,True,False,False,False,False,False,True,False
44,0,3,2,1,24,3,1,4,9.04735074348172,1537,8.84779106484485,0.6518042170255629,7.576097340623111,31,0.6616565134685745,0.1663615372152252,True,False,False,False,False,True,False,False
39,1,1,3,1,35,5,3,4,8.808518618782816,1884,8.47782846789396,0.5827741230785747,7.45876269238096,39,0.4855078157817008,0.2484213584984783,True,False,False,False,False,True,False,False
44,1,3,4,3,38,3,2,2,8.893958260781702,2517,8.45461302693387,0.5020056610670822,7.7497921631514695,37,0.48484036097537314,0.29997911275401756,True,False,False,False,False,True,True,False
56,0,1,1,-1,42,3,2,2,7.878401892438317,0,7.878401892438317,0.5026150221466423,7.6312224221524305,43,0.31937996101312993,0.0,True,False,False,False,False,True,True,False
33,1,1,1,3,28,4,3,3,10.44920723527944,0,10.44920723527944,0.4922542381805553,7.9391588179567965,70,0.6108519378331152,0.0,True,False,False,False,False,False,True,False
35,1,3,4,3,29,5,3,2,10.44920723527944,1872,10.393446983620734,0.7265819566461827,7.708859601047175,61,0.7433648967205626,0.0525924501191706,False,False,False,True,False,False,True,False
54,1,3,-1,-1,36,3,3,2,7.350516171833998,1278,5.631211781821365,0.378436435720245,7.38770923908104,35,0.4643627493556498,0.5993858007454709,True,False,False,False,False,True,False,False
55,1,1,3,3,49,4,3,3,10.26646260902334,2158,10.188440905416652,0.4291816347254804,7.315218389752975,34,0.5816568045265822,0.072320661579626,True,False,False,False,False,True,False,False
46,0,3,5,-1,36,1,3,5,9.62674542012268,532,9.591034531092426,0.6195006403916469,9.030854790001436,68,0.39068982252601,0.0344014267173323,False,True,False,False,False,False,True,False
57,1,3,3,4,36,2,2,1,9.75666826558467,1197,9.68483390649477,0.4928652983889978,8.3133619511344,90,0.5294510878891555,0.0667236320429081,True,False,False,False,False,False,True,False
45,0,3,-1,-1,30,3,2,3,7.630461261783627,1118,6.848005274576363,0.5810976767513224,8.321421586897879,71,0.766397642299538,0.4337285733810239,True,False,False,False,False,False,True,False
46,1,3,3,3,33,1,3,1,10.44920723527944,975,10.420553663891573,0.5527350268432003,9.46280968867222,104,0.439544421761027,0.0276151670329733,True,False,False,False,True,False,False,False
59,0,0,0,1,50,2,4,2,8.017177992351787,0,8.017177992351787,0.6394489640939098,7.932444552478643,48,0.5403837981539339,0.0,True,False,False,False,False,False,True,True
47,0,2,0,0,37,6,2,2,8.261722387343514,0,8.261722387343514,0.5371345301600163,7.787797688392323,34,0.37756853157583997,0.0,True,False,False,False,False,True,False,False
50,1,1,3,2,37,1,1,1,8.736328721332908,777,8.60300384782935,0.5556077665378838,9.510741216835738,112,0.4842762885324541,0.1177830356563834,False,False,False,True,False,True,False,False
45,1,3,1,3,32,1,3,3,10.313661151159344,0,10.313661151159344,0.682573092500505,7.643403415754307,44,0.3567115717280894,0.0,True,False,False,True,False,True,True,False
59,0,1,0,0,41,3,2,3,7.829322792981331,0,7.829322792981331,0.2647910705006527,7.419390661664723,35,0.275976455181752,0.0,True,False,False,False,False,True,True,False
46,0,2,3,-1,40,6,1,2,7.436617265234227,1177,6.253828811575473,0.5223588595796637,8.39185670010494,84,0.6021277821727767,0.5270925962298626,True,False,False,False,False,True,False,False
45,0,2,4,-1,38,3,2,3,7.976595409316577,1471,7.273092595999522,0.6264730472919525,8.400884069015854,62,0.5715443588006964,0.4087928982008389,True,False,False,False,False,True,False,False
48,1,3,3,2,42,6,1,3,8.713746330456916,930,8.547916364059079,0.8359479791916166,8.056743774975313,59,0.676509539406922,0.142367241286922,True,False,False,False,False,True,False,False
48,0,1,4,0,43,6,3,3,8.221398405163297,1477,7.134906540886292,0.45758369512101726,7.757646375833563,43,0.39415863441953963,0.4448114422778571,True,False,False,False,False,True,True,False
49,0,3,0,-1,30,4,3,2,9.679593719831214,0,9.679593719831214,0.5056120567131032,8.330140460246382,69,0.427226599889677,0.0,False,True,False,False,False,True,False,False
60,0,0,0,0,36,3,3,2,8.029107054619736,0,8.029107054619736,0.6402736909528771,8.419359831067474,79,0.5850050219402422,0.0,True,False,False,False,False,False,True,False
65,1,0,1,-1,56,4,2,4,9.442245428958966,2517,9.21959739323886,0.6059539688575679,7.660114319173928,49,0.4259211166755468,0.1823215567939546,False,False,False,True,False,False,True,False
55,0,2,0,0,43,4,3,1,8.403015611976723,0,8.403015611976723,0.6947938781373962,9.041901813919894,69,0.5707267215180242,0.0,True,False,False,False,True,True,False,False
67,0,0,0,0,56,4,3,3,9.260082463870996,2388,9.002331708246244,0.5749265491725144,7.219642040130735,34,0.8874796500200356,0.2045721657287744,True,False,False,False,False,True,False,False
38,0,1,1,-1,30,2,3,2,7.909489492673759,1303,7.258412150595307,0.3300229129413058,8.409385238781931,88,0.6059539688575679,0.3913661837286628,True,False,False,False,True,False,False,False
37,0,2,0,0,23,2,2,2,7.595982063688076,0,7.595982063688076,0.6142501146580235,7.837347822425139,43,0.46511044169952087,0.0,True,False,False,False,False,False,True,False
40,0,2,3,-1,35,3,1,3,8.163940954755008,0,8.163940954755008,0.5641767992629853,8.56388591940822,82,0.5353230953663781,0.0,True,False,False,False,False,True,False,False
55,0,3,2,-1,44,4,3,3,7.4321644081504665,0,7.4321644081504665,0.6075392859080726,7.820201204890441,44,0.29080684515435845,0.0,True,False,False,False,False,False,True,True
48,1,2,5,1,42,6,3,2,7.923348211930154,0,7.923348211930154,0.4548899914356874,7.473069088032197,34,0.1939206926373065,0.0,True,False,False,False,False,False,True,False
53,0,2,1,1,47,5,2,3,7.337587743538596,728,6.695798917058491,0.4725005094443228,8.327000740241713,78,0.4246139269469252,0.3879797937671448,True,False,False,False,False,False,True,False
47,0,3,4,0,29,3,3,1,8.957641090533347,0,8.957641090533347,0.3723917201722251,7.491038514705366,38,0.30616619756823404,0.0,True,False,False,False,False,True,False,True
31,1,0,1,1,25,3,2,3,8.410498452745275,1388,8.041091003708633,0.5850050219402422,9.783859065080597,104,0.5670169034157331,0.2692634869277628,True,False,False,False,False,False,True,False
48,1,4,4,4,38,5,2,0,10.44920723527944,1639,10.400559020069457,0.5235443961737654,8.509161019718974,74,0.5905605917848443,0.0459289318883997,True,False,False,False,False,False,True,False
58,0,0,-1,-1,36,3,2,5,9.105013956271092,0,9.105013956271092,0.373540821851701,7.74831653995235,40,0.47009255473113426,0.0,True,False,False,False,True,False,True,False
37,0,3,2,1,30,3,3,4,9.14935438620768,1520,8.935591976345105,0.4860163877125177,7.630554327232561,49,0.36983593876312393,0.16644103582561892,True,False,False,False,False,True,False,False
47,1,2,-1,1,39,2,2,2,8.15248607578024,0,8.15248607578024,0.6264730472919525,9.57373270366244,115,0.555033878430311,0.0,True,False,False,False,False,True,False,False
54,1,3,3,2,35,4,1,3,9.802960609786341,0,9.802960609786341,0.6372349441941229,6.787258051566358,25,0.47683682898080115,0.0,True,False,False,False,False,True,True,False
55,1,0,5,3,36,3,1,3,9.021235862885396,1671,8.795733605950735,0.3067491351690066,7.251344983372214,25,0.2231435513142097,0.1839868361130158,True,False,False,False,False,True,False,False
45,0,1,4,1,29,3,2,2,7.84904310659808,2251,5.66850580579866,0.6226416681193947,8.259767817478684,47,0.423568932645748,0.6310664587880666,True,False,False,False,False,True,False,False
48,1,3,3,1,30,3,1,3,8.082093278178382,2517,6.577861357721047,0.7376424204464966,7.401231264413015,43,0.6259384308664954,0.5754891370917129,True,False,False,False,False,True,False,False
54,0,2,5,-1,43,6,1,3,7.271912163268625,1120,5.766131099720736,0.5971867894140341,8.493105395887147,77,0.5596157879354227,0.5760514086836981,True,False,False,False,True,False,False,False
45,0,5,3,-1,39,5,3,2,7.961370201719511,1209,7.413970290190444,0.5463857991645414,8.57772369115627,81,0.681074599325676,0.3520643313810491,True,False,False,False,False,True,False,False
