Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown
1,41,1,5,0,3,31,3,3,1,9.402199633250627,1379,9.281357859211463,0.5164100020598914,8.285261134068948,90,0.6081338062329886,0.10795714150509236,True,False,False,False,False,True,False,False
1,42,0,3,4,-1,36,6,3,1,8.509161019718974,1483,8.153925132007862,0.6429059641231987,8.363342466597977,71,0.478715569847757,0.2615947376884624,True,False,False,False,False,True,False,False
1,42,1,4,-1,3,36,3,2,3,9.247154345098899,599,9.187685681411377,0.4916428043492167,8.352554369474591,63,0.6168059473032227,0.05638033343610769,True,False,False,False,False,False,True,False
1,45,0,1,-1,-1,35,3,3,2,7.271912163268625,1080,5.884157694119473,0.5888971591861462,8.395251520610994,79,0.5405785819153385,0.5601870533037148,True,False,False,False,False,True,False,False
0,44,0,2,-1,0,32,5,3,3,7.304515946460155,849,6.45833828334479,0.48304324275353905,7.7752758464868625,43,0.6259384308664954,0.4517123592734841,True,False,False,False,False,False,True,False
1,41,0,3,3,0,33,3,3,3,7.841099765422119,0,7.841099765422119,0.461845441544272,8.31581113188354,73,0.5766133643039938,0.0,True,False,False,False,False,True,False,False
0,35,1,2,0,-1,36,5,3,3,7.566311014772463,0,7.566311014772463,0.6216511788548754,7.817222785508166,40,0.47000362924573563,0.0,True,False,False,False,False,False,True,False
0,48,0,3,5,-1,39,3,3,4,7.405495663199472,500,7.0431599159883405,0.5788580341578177,7.804251383528112,45,0.34074879338847325,0.26543646350446126,True,False,False,False,False,False,True,False
1,43,0,2,4,1,36,4,1,3,7.7336835707759,0,7.7336835707759,0.6413274318301488,8.316055720364643,66,0.6344581842112658,0.0,True,False,False,False,False,False,True,False
1,36,0,1,5,-1,36,3,2,2,8.505929999137527,1204,8.226840890408578,0.34854196070854343,8.300280189852664,82,0.5782973388810033,0.2183319943169877,True,False,False,False,False,False,False,True
0,44,1,2,5,1,36,5,3,4,7.271912163268625,0,7.271912163268625,0.4712528486461674,7.650168700845001,54,0.462475362824944,0.0,True,False,False,False,False,False,False,True
1,43,0,3,2,-1,28,3,1,3,7.271912163268625,0,7.271912163268625,0.6043159668533296,8.40804774415544,54,0.49225423818055536,0.0,True,False,False,False,False,False,True,False
1,52,0,2,2,-1,45,4,2,3,7.271912163268625,0,7.271912163268625,0.5561813254867879,8.463370384718731,80,0.5977369957552872,0.0,True,False,False,False,True,False,False,False
0,61,0,0,1,-1,36,4,3,4,7.473637108496206,0,7.473637108496206,0.37637952721306783,7.734558844354756,46,0.49652383905513103,0.0,True,False,False,False,False,False,True,False
1,50,0,3,0,-1,39,4,4,3,7.52456122628536,0,7.52456122628536,0.5883420661938191,8.375629627094451,82,0.5782973388810033,0.0,True,False,False,False,False,False,True,False
1,43,1,2,1,2,25,3,2,3,7.6255950721324535,1530,6.253828811575473,0.8518588717147663,8.416709652837914,70,0.4873522675803486,0.5579000311519194,True,False,False,False,False,True,False,False
0,48,0,3,1,-1,43,3,3,3,7.421177528595393,0,7.421177528595393,0.5347374438123035,7.934155233536322,37,0.27838902554018824,0.0,True,False,False,False,False,True,False,False
1,35,0,3,0,-1,29,4,2,3,7.321188556739478,864,6.473890696352274,0.5376622777195503,8.481358738407021,64,0.6037693694087286,0.45234869400701483,True,False,False,False,True,False,False,False
1,39,1,1,0,3,36,4,2,1,8.70267641154777,0,8.70267641154777,0.5323914016805511,8.37930948405285,78,0.6189622823705687,0.0,True,False,False,False,False,False,True,False
1,59,0,0,4,-1,48,4,2,2,8.016647877057803,1251,7.484368643286131,0.5270925962298626,8.460622839927844,71,0.5738004229273791,0.3457151037023904,True,False,False,False,False,False,True,False
1,58,0,4,1,-1,39,3,1,3,7.9215356321335495,1483,7.149131598557407,0.5911144549947938,8.388222810119277,75,0.4885800148186709,0.43048287108345223,True,False,False,False,False,False,True,False
1,51,1,4,1,3,37,6,2,2,9.080687163749312,2142,8.801168401936692,0.5080216964332565,8.395251520610994,83,0.5687171021817683,0.2183319943169877,True,False,False,False,False,False,True,False
1,64,1,1,3,-1,36,4,3,1,7.529406457837013,1677,5.220355825078324,0.555033878430311,8.561401446080557,94,0.5181983780954038,0.6423800635062922,True,False,False,False,False,False,True,False
0,50,1,2,1,4,40,6,4,3,9.52588077255636,813,9.464750005164392,0.5007752879124892,7.828834527588089,40,0.47000362924573563,0.05732506661926935,True,False,False,False,False,True,False,False
0,46,0,3,0,-1,41,5,3,2,8.45765547870004,0,8.45765547870004,0.5405785819153385,7.897668150726906,43,0.6703901934373291,0.0,True,False,False,False,False,False,False,True
1,49,1,4,3,3,39,6,3,2,9.757652204312583,1853,9.64426335290083,0.632335041163188,8.473868066677865,60,0.538829820175588,0.10165365372649982,True,False,False,False,False,True,False,False
1,53,0,3,-1,-1,40,5,2,3,7.271912163268625,661,6.657112053965342,0.45298462407614076,8.403800504061147,87,0.5944312076207876,0.37843643572024505,True,False,False,False,False,False,True,False
1,54,1,2,3,2,44,6,3,2,8.970432074329242,0,8.970432074329242,0.5653138090500605,8.352082671352637,55,0.5417427264007121,0.0,True,False,False,False,False,False,True,False
1,42,0,1,1,-1,36,4,3,1,7.692113339595466,1299,6.79346613258001,0.6616565134685745,8.522578663692576,77,0.5370779949100564,0.46561903092791146,True,False,False,False,False,True,False,False
1,43,0,4,3,-1,30,4,1,3,8.482601746646619,1153,8.209852481301272,0.42787870294506447,8.471986598578159,65,0.6780335427498971,0.2143046026470053,True,False,False,False,False,True,False,False
1,46,1,3,3,3,36,5,1,1,8.074337694089515,2081,7.029972911706386,0.47933495667461984,8.284756593190435,62,0.6616565134685745,0.49956243148728,True,False,False,False,True,False,False,False
1,38,0,0,3,-1,32,6,3,3,7.470793774195062,750,6.913737350659685,0.5062150112083075,8.517393171418904,79,0.6081338062329886,0.3555743384946994,True,False,False,False,False,False,True,False
1,47,0,4,3,1,37,4,1,1,7.271912163268625,703,6.601637644374671,0.6232610530957788,8.376090350438238,80,0.6683420616409742,0.39810475370187187,True,False,False,False,False,False,True,False
1,37,1,3,-1,2,26,6,2,1,9.580937944755272,2124,9.422382530219219,0.42330502623649546,8.267705664762426,87,0.5743636445699783,0.13714983814723367,True,False,False,False,False,False,False,True
1,47,1,5,4,1,36,4,3,2,8.70682132339263,0,8.70682132339263,0.48673782823690076,8.356319965828153,78,0.4246139269469252,0.0,True,False,False,False,False,True,False,False
0,43,1,2,-1,2,35,5,3,2,8.75605259917045,0,8.75605259917045,0.3364722366212129,7.457609289715606,39,0.3314596947976687,0.0,True,False,False,False,False,False,True,False
1,56,0,0,1,-1,48,3,3,1,7.271912163268625,0,7.271912163268625,0.48119081863629987,8.345455428161928,75,0.4054651081081644,0.0,True,False,False,False,False,True,False,False
0,43,1,3,3,2,36,4,2,3,9.754987544217684,0,9.754987544217684,0.3314596947976687,7.489970898834801,38,0.30527638085273207,0.0,True,False,False,False,False,True,False,False
0,45,0,3,3,0,36,5,2,3,9.821897815496174,484,9.795289682058142,0.44276089285186127,7.741099090035366,45,0.43954442176102704,0.025667746748577813,True,False,False,False,False,True,False,False
1,47,0,1,-1,-1,32,6,2,2,7.400620577371135,1135,6.218600119691729,0.5618988939499913,8.528528701079983,85,0.5927742064131581,0.5270925962298626,True,False,False,False,False,False,True,False
1,43,0,3,3,0,33,6,1,3,8.98117874833641,1456,8.778941881841513,0.632335041163188,8.401333305321703,65,0.4134332777573413,0.16805358499624976,True,False,False,False,False,True,False,False
0,44,1,3,3,2,34,5,3,3,9.561138078742038,0,9.561138078742038,0.4536201499952114,7.707062655370473,47,0.5181983780954038,0.0,True,False,False,False,False,True,False,False
1,52,0,0,3,1,42,4,3,2,7.909856667269403,1544,7.07326971745971,0.5844477636366044,8.32093496888341,70,0.8144794657274703,0.44916296337388373,True,False,False,False,False,False,False,True
1,52,0,1,3,-1,44,5,2,2,7.61085279039525,991,6.9363427358340495,0.5872309549683961,8.189799618728228,59,0.676509539406922,0.39944703578260143,True,False,False,False,False,False,True,False
1,43,0,3,1,0,25,5,1,2,9.24048152888817,1870,9.040263541598666,0.543486406005539,8.2987883944492,63,0.5877866649021191,0.16636153721522529,True,False,False,False,False,False,True,False
1,49,1,3,0,1,32,4,3,3,8.043984431221553,2208,6.810142450115136,0.6010318916521395,8.560252680876685,86,0.5223588595796637,0.5359084041334539,True,False,False,False,False,True,False,False
0,40,1,3,3,1,28,6,2,2,8.371936178759098,0,8.371936178759098,0.5971867894140341,7.804659297056102,38,0.5463857991645414,0.0,True,False,False,False,False,False,False,True
0,50,0,2,0,-1,36,3,2,2,8.201934351194222,2517,7.030857476116121,0.6108519378331152,7.984803389734406,58,0.6590732002261939,0.5247285289349821,True,False,False,False,False,False,True,False
1,43,1,2,1,2,35,5,2,2,7.52294091807237,1293,6.322565239927284,0.6070444815065336,8.450839690866216,71,0.6790482561804436,0.5300398426897949,True,False,False,False,False,False,True,False
1,53,1,1,3,3,47,3,3,1,7.840312983320164,1859,6.525029657843462,0.5698489642154517,8.407601514786142,80,0.5318040301511824,0.5492768101402434,True,False,False,False,False,True,False,False
1,42,0,5,1,0,31,6,3,2,8.511778558714738,0,8.511778558714738,0.5417427264007121,8.417372856134026,72,0.5630384952129249,0.0,True,False,False,False,False,False,True,False
1,55,0,2,3,-1,47,3,3,1,9.515321941506025,0,9.515321941506025,0.44468582126144574,8.217708406845306,69,0.6507614640635074,0.0,False,False,False,True,False,False,True,False
0,40,1,2,-1,2,29,3,2,2,8.753529336516431,318,8.70201162840878,0.5782973388810033,7.826443135456014,43,0.42918163472548043,0.04879016416943205,True,False,False,False,False,True,False,False
1,41,1,2,1,2,36,4,3,2,8.70996000607173,761,8.57583938684897,0.26773443464208485,8.263074835802596,66,0.3184537311185346,0.11867152971749854,True,False,False,False,False,True,False,False
1,47,0,3,4,-1,29,4,2,2,7.971776122880628,638,7.723120092266331,0.7134398838277077,8.410053315858335,75,0.5799784824543073,0.19885085874516517,True,False,False,False,False,True,False,False
1,46,1,4,1,2,36,4,5,0,9.503606822721864,1341,9.3982297330736,0.6564831961883538,8.490849216076635,84,0.47933495667461984,0.09531017980432493,True,False,False,False,False,False,True,False
1,50,0,2,3,0,40,5,2,2,8.796490207333578,1663,8.506738733512378,0.594982931772714,8.462948176563842,83,0.5687171021817683,0.22474227267790678,True,False,False,False,False,False,True,False
0,33,1,4,-1,3,36,5,3,4,7.271912163268625,0,7.271912163268625,0.6830968447064438,7.799753318287247,43,0.5423242908253617,0.0,True,False,False,False,False,True,False,False
1,45,0,5,1,-1,34,4,1,2,7.616283561580385,1269,6.635946555686647,0.498348102254878,8.53070154144103,88,0.5452270504833231,0.4855078157817008,True,False,False,False,False,True,False,False
0,53,1,1,1,1,43,1,2,3,8.054204897064407,0,8.054204897064407,0.34642256747438094,7.533158807455563,38,0.2700271372130602,0.0,True,False,False,False,False,True,False,False
1,36,1,0,3,3,30,5,3,2,8.57602797713713,2414,7.968665700466235,0.5760514086836981,8.36287583103188,74,0.5199835615507563,0.3750059006234559,True,False,False,False,False,True,False,False
1,55,0,2,0,-1,45,6,2,3,8.066521490469993,1820,7.2196420401307355,0.6754922453212245,8.531096096585228,81,0.7055697005585024,0.4517123592734841,True,False,False,False,False,False,True,False
1,42,0,3,4,-1,36,4,3,2,8.37309184744198,1749,7.855544677915663,0.5911144549947938,8.432506383249043,72,0.6931471805599453,0.33932530560361934,True,False,False,False,False,True,False,False
1,51,0,3,-1,-1,45,3,3,3,7.713784616598755,1300,6.844815479208263,0.728031582413447,8.413830678421084,79,0.5630384952129249,0.45805755822733496,True,False,False,False,False,True,False,False
1,44,0,4,3,-1,36,4,3,3,7.88570539124302,1884,6.652863029353347,0.48673782823690076,8.472195825485501,83,0.6575200029167942,0.5359084041334539,True,False,False,False,False,False,True,False
1,47,1,1,4,2,36,4,2,2,9.115040192121858,1371,8.951569643018821,0.4946962418361071,8.394573477868327,65,0.46058440732924394,0.14063112973974562,True,False,False,False,False,False,True,False
1,46,0,5,0,-1,28,3,2,3,7.793586803371584,2169,5.545177444479562,0.4780957991430718,8.345217926676428,76,0.5692831933375593,0.6392188385343897,True,False,False,False,False,False,True,False
1,57,0,2,3,-1,36,5,1,3,7.271912163268625,0,7.271912163268625,0.4478858239921165,8.255568653283746,75,0.5335651107354802,0.0,True,False,False,False,False,True,False,False
0,43,0,1,4,-1,27,4,3,3,7.271912163268625,0,7.271912163268625,0.39271753528566167,7.6676260915849905,40,0.28743204119657156,0.0,True,False,False,False,False,True,False,False
1,61,0,1,3,0,44,4,3,2,7.742402021815782,540,7.475339236566737,0.45107561936021656,8.14351740579748,46,0.532978428407124,0.21026092548319605,True,False,False,False,False,False,True,False
1,51,1,2,3,4,41,4,2,3,7.934871565945177,887,7.552762084214147,0.583890194622996,8.312626025674962,81,0.5877866649021191,0.2761154360803155,True,False,False,False,True,False,False,False
1,44,0,4,4,-1,32,3,1,2,7.972810784121404,1987,6.81783057145415,0.511025603768657,8.422882511944996,70,0.5596157879354227,0.521765563804325,True,False,False,False,False,False,True,False
1,46,0,2,3,-1,33,3,3,3,7.7266536648476425,1283,6.892641641172089,0.5658818295140692,8.354674261918463,81,0.5877866649021191,0.44852459756861124,True,False,False,False,False,True,False,False
1,52,0,1,3,1,34,3,3,3,8.340456012916183,2066,7.66105638236183,0.5223588595796637,8.447199819595703,85,0.5510074133988224,0.40078751855705325,True,False,False,False,False,True,False,False
0,45,1,4,3,2,39,6,3,2,9.464284672443105,0,9.464284672443105,0.4548899914356874,7.7039102096163115,51,0.4350239103497087,0.0,True,False,False,False,False,True,False,False
1,35,0,2,3,0,26,6,1,2,8.0925452638913,1434,7.515344571180436,0.4885800148186709,8.449556542700426,66,0.5007752879124892,0.3639484279052308,True,False,False,False,False,False,True,False
1,59,0,1,4,-1,36,6,2,2,7.9229859587111955,2481,5.631211781821365,0.462475362824944,8.524764456912555,84,0.5187937934151676,0.6413274318301488,True,False,False,False,False,False,True,False
0,46,0,5,5,-1,37,3,2,2,7.488852955733459,0,7.488852955733459,0.5031965966014995,7.76046702921342,36,0.2515366258154277,0.0,True,False,False,False,False,False,True,False
1,43,1,3,3,2,33,4,2,3,8.832733591996416,0,8.832733591996416,0.5323914016805511,8.429235912657095,72,0.5630384952129249,0.0,True,False,False,False,False,False,True,False
0,35,1,1,5,3,27,3,2,2,7.974188669286011,2517,5.961005339623274,0.48489224173948625,7.8838232148921525,46,0.4612151232126562,0.6243328645595856,True,False,False,False,False,False,True,False
1,44,1,0,1,3,34,5,2,2,8.574329382787047,1236,8.30844552038576,0.6141039732194924,8.427924723658055,90,0.5877866649021191,0.21026092548319605,True,False,False,False,True,False,False,False
1,57,0,3,3,-1,49,4,2,1,7.485491608030754,0,7.485491608030754,0.45107561936021656,8.432506383249043,81,0.5877866649021191,0.0,True,False,False,False,False,True,False,False
1,50,1,3,0,2,36,4,3,2,8.094683648698815,2353,6.828712071641684,0.5452270504833231,8.409385238781931,92,0.5515836162381584,0.5411608235620636,True,False,False,False,False,True,False,False
1,55,1,2,-1,2,48,5,3,3,10.44920723527944,1384,10.408285043563778,0.4855078157817008,8.244859395911256,82,0.6227247162633994,0.03922071315328133,False,False,False,True,False,False,True,False
1,48,1,4,1,2,30,3,3,2,9.593628035139645,1900,9.454932254496262,0.5911144549947938,8.348064228408266,83,0.5687171021817683,0.12221763272424911,True,False,False,False,False,False,False,True
0,59,0,2,1,1,36,3,3,3,8.383890344101816,0,8.383890344101816,0.48304324275353905,7.827240901752812,53,0.38662202030668447,0.0,True,False,False,False,False,True,False,False
1,36,0,2,2,0,24,6,3,3,8.145839612936841,1903,7.343426229147367,0.6103089022509408,8.607399459302387,87,0.49591501103023644,0.43954442176102704,True,False,False,False,False,False,False,True
0,43,1,2,3,3,33,5,3,3,7.655390644826152,1761,5.860786223465865,0.5613286059390975,7.655864017616056,46,0.5704144151776483,0.6064993738342731,True,False,False,False,False,True,False,False
1,55,0,2,2,-1,36,4,1,3,8.046869510959576,0,8.046869510959576,0.4140944348062188,8.39502555744203,81,0.5440669575457925,0.0,True,False,False,False,False,False,True,False
1,42,1,4,3,1,19,5,3,2,9.033006356693267,0,9.033006356693267,0.6339278208999741,8.410498452745275,59,0.7100042976263681,0.0,True,False,False,False,False,True,False,False
1,48,0,1,1,1,28,3,1,2,9.662307313735766,1387,9.569901147893372,0.6439569363691735,8.471358655072438,61,0.4731237565819792,0.08434114843375096,False,False,False,True,False,True,False,False
1,60,0,0,0,1,36,6,3,2,8.32263709695394,1231,7.9672801789422,0.5567545556543906,8.196436811235028,61,0.7788660559624829,0.2615947376884624,True,False,False,False,False,False,True,False
0,50,1,3,-1,3,36,6,3,2,8.843037724962366,0,8.843037724962366,0.5993858007454709,7.826842098158293,36,0.36464311358790924,0.0,True,False,False,False,False,False,True,False
1,42,0,2,1,0,30,5,3,2,7.549082710812286,725,7.068172000388042,0.5092243423990169,8.527539483470381,64,0.7251302264129961,0.32353172534547825,True,False,False,False,False,True,False,False
1,44,0,1,1,0,39,4,3,2,7.611842399580417,1182,6.733401891837359,0.5844477636366044,8.345217926676428,77,0.6059539688575679,0.46058440732924394,True,False,False,False,False,False,True,False
1,33,0,3,-1,-1,13,5,3,3,7.396948602621014,1008,6.434546518787453,0.5276827408324135,8.329416783939319,67,0.4668737362368079,0.48119081863629987,True,False,False,False,False,False,True,False
0,48,0,4,3,1,43,3,2,4,7.338888133838879,0,7.338888133838879,0.5211719158201351,7.730174795246222,43,0.3940670631557951,0.0,True,False,False,False,False,False,True,False
1,48,1,5,-1,2,38,6,2,3,10.027473532317119,1481,9.959820625876288,0.5323914016805511,8.347590407030058,65,0.3900130035492427,0.06297479916138839,True,False,False,False,False,False,True,False
1,39,0,3,4,-1,19,5,1,2,7.8050670442584895,2423,3.4011973816621555,0.5754891370917129,8.344029572407049,63,0.5877866649021191,0.6871291082343823,True,False,False,False,False,True,False,False
1,32,0,4,0,-1,22,6,3,3,7.271912163268625,1056,5.948817972386509,0.6861225656229808,8.494129251817686,78,0.7193021380367964,0.5504308783583501,True,False,False,False,False,True,False,False
0,41,1,2,1,4,24,5,2,3,9.202812105555392,0,9.202812105555392,0.41673470036639515,7.575584651557793,43,0.3940670631557951,0.0,True,False,False,False,False,True,False,False
1,37,0,2,-1,-1,26,4,2,2,7.8582541821860294,835,7.468513271496337,0.5429055172294024,8.493719835230594,73,0.6015799870344548,0.2799018851328186,True,False,False,False,False,False,True,False
1,59,0,1,0,-1,52,6,3,3,7.744569809354496,2094,5.3706380281276624,0.543486406005539,8.490849216076635,77,0.5596157879354227,0.645531326618282,True,False,False,False,False,True,False,False
1,48,0,2,3,0,42,4,2,0,9.2605580881368,1494,9.107310471656639,0.5001690435774618,8.507142855562735,76,0.5933268452777344,0.1327811112338184,True,False,False,False,False,True,False,False
1,54,1,3,3,1,44,3,3,3,7.412160334945205,0,7.412160334945205,0.5687171021817683,8.438582790834326,67,0.5158131652770298,0.0,True,False,False,False,False,True,False,False
1,41,0,2,3,1,25,4,2,2,7.926241523170962,2228,6.293419278846481,0.6227247162633994,8.53954159508,86,0.6259384308664954,0.5905605917848443,True,False,False,False,False,False,True,False
1,59,0,0,0,-1,52,3,3,3,7.837554360881084,2076,6.126869184114185,0.5527350268432003,8.247220052745229,75,0.6037693694087286,0.5988365010887039,True,False,False,False,False,False,True,False
1,48,1,2,3,3,42,6,3,2,10.152649666248891,1721,10.083222433433315,0.4649910874221913,8.411610428841172,85,0.4916428043492167,0.06485097231961627,True,False,False,False,False,True,False,False
0,55,0,2,2,1,36,6,2,3,8.39185670010494,2517,7.546446273746024,0.4252677354043441,7.5411524551363085,44,0.4885800148186709,0.4517123592734841,True,False,False,False,True,False,False,False
0,49,0,4,-1,-1,39,6,3,2,8.15162164696975,2517,6.858565034791365,0.5573274574174104,7.822044008185619,39,0.2963940130538024,0.5458065926612362,True,False,False,False,False,False,False,True
1,51,0,3,4,-1,36,4,2,3,7.271912163268625,0,7.271912163268625,0.5359084041334539,8.371936178759098,70,0.511025603768657,0.0,True,False,False,False,False,True,False,False
0,34,0,3,1,0,15,5,1,3,7.271912163268625,0,7.271912163268625,0.5241366378256631,7.944492163932159,48,0.47000362924573563,0.0,True,False,False,False,False,False,False,True
1,55,0,1,1,0,36,3,2,3,8.84922702143852,1430,8.619569258033104,0.6678293725756554,8.303504798872783,69,0.7075430608436777,0.18647956694261839,True,False,False,False,False,False,False,True
1,35,0,3,3,1,22,3,1,3,7.80057265467065,1670,6.648984550024776,0.5288619862520894,8.32020459757888,73,0.44018854416654996,0.5211719158201351,True,False,False,False,False,False,True,False
0,46,0,4,4,-1,37,3,2,2,7.515889085215125,0,7.515889085215125,0.2799018851328186,7.495541943884256,28,0.15443635330441896,0.0,True,False,False,False,False,False,True,False
1,50,0,1,3,1,36,5,1,3,7.848153086199526,1807,6.625392368007956,0.6906440503418269,8.402231172946555,70,0.4200252594394941,0.5341514490694873,True,False,False,False,False,True,False,False
1,43,1,4,2,3,36,4,1,2,10.39616957206583,1448,10.350925992121715,0.5038010088290262,8.146998697389993,54,0.6216511788548754,0.04305948946044701,True,False,False,False,False,True,False,False
0,48,0,2,-1,-1,41,5,3,2,7.994632311431825,2517,6.104793232414985,0.5300398426897949,7.752764808851328,38,0.5933268452777344,0.6146449524049877,True,False,False,False,False,True,False,False
1,44,1,1,0,3,29,6,1,2,9.025936648977904,1008,8.896724917497897,0.5411608235620636,8.316055720364643,66,0.47623417899637155,0.11422114409002286,True,False,False,False,False,False,False,True
1,65,0,0,0,-1,56,6,3,3,7.731930721948486,1789,6.19644412779452,0.6232610530957788,8.316789127071518,82,0.645531326618282,0.5794184152316024,True,False,False,False,False,False,True,False
1,53,1,4,2,3,48,5,1,2,10.44920723527944,800,10.425757440186377,0.5900064216404319,8.24800570160062,72,0.47000362924573563,0.02273948696948934,False,False,False,True,False,False,True,False
1,49,1,4,5,1,39,5,1,2,7.271912163268625,0,7.271912163268625,0.44596705141749426,8.213923595622743,77,0.412109650826833,0.0,True,False,False,False,False,True,False,False
1,45,0,3,1,-1,36,6,2,3,7.611347717403621,1103,6.822197390620491,0.6637183698691331,8.507546814364431,85,0.6585557357903262,0.4356709501652302,True,False,False,False,False,False,True,False
0,44,0,2,1,0,35,3,3,3,10.44920723527944,0,10.44920723527944,0.5692831933375593,7.708859601047175,44,0.4885800148186709,0.0,False,True,False,False,False,False,False,True
1,56,0,2,-1,0,47,5,2,1,8.568266461600238,1966,8.100464891029363,0.51402051466251,8.400434630806041,86,0.5833323145527387,0.31772619380015765,True,False,False,False,False,False,True,False
1,43,0,3,1,0,31,3,3,1,7.898411092811599,2039,6.483107351457199,0.6168059473032227,8.438799123988225,73,0.5766133643039938,0.5636078092049602,True,False,False,False,False,True,False,False
1,49,0,3,4,1,36,5,2,1,7.598399329323964,0,7.598399329323964,0.6037693694087286,8.39728289474368,69,0.44980092192821614,0.0,True,False,False,False,False,True,False,False
1,44,1,3,3,2,37,5,2,3,8.098946748943339,0,8.098946748943339,0.6103089022509408,8.472405008626103,84,0.47933495667461984,0.0,True,False,False,False,True,False,False,False
1,52,0,5,3,1,41,4,2,3,8.01829613851552,1960,6.98100574072173,0.44852459756861124,8.31996102188653,79,0.6559643894322293,0.498348102254878,True,False,False,False,False,False,True,False
1,37,0,2,3,1,36,4,3,1,7.786551806428712,1552,6.752270376141742,0.4824261492442928,8.51398806046729,86,0.5624688569178291,0.49774038421733524,True,False,False,False,False,False,True,False
0,47,0,3,2,-1,35,6,3,2,7.485491608030754,0,7.485491608030754,0.5265021031509983,7.69484807238461,35,0.5596157879354227,0.0,True,False,False,False,False,True,False,False
0,40,0,1,-1,-1,28,5,2,3,8.210939733379021,0,8.210939733379021,0.5475432067011535,7.9105906122564775,41,0.4555243079809013,0.0,True,False,False,False,False,True,False,False
0,48,0,4,0,-1,36,4,3,3,7.916078096302786,2425,5.755742213586912,0.5966362801791014,7.796469243086058,46,0.33217731233833225,0.6339278208999741,True,False,False,False,False,True,False,False
1,42,0,2,3,-1,31,4,6,3,8.369157112588834,822,8.157657015196472,0.543486406005539,8.510369966068112,94,0.43243155633797864,0.1747932903731631,True,False,False,False,False,True,False,False
1,42,0,3,1,-1,32,5,3,3,7.566311014772463,1297,6.453624998892692,0.7114781372446687,8.454040376410969,66,0.6059539688575679,0.51402051466251,True,False,False,False,False,False,True,False
1,59,1,0,3,-1,36,5,3,3,8.190077049719049,1483,7.660114319173928,0.4681268692328754,8.428799040653642,87,0.5341514490694873,0.34429867287067695,True,False,False,False,False,False,True,False
1,47,0,2,3,-1,34,6,2,2,7.692113339595466,0,7.692113339595466,0.4885800148186709,8.393216011596527,68,0.45805755822733496,0.0,True,False,False,False,False,True,False,False
1,56,0,2,-1,-1,36,3,1,2,9.040619097157967,1825,8.796943893541737,0.4631048875545789,8.476162841858246,89,0.5376622777195503,0.19556678354397525,True,False,False,False,False,False,False,True
1,46,0,3,1,1,36,3,2,3,8.135639903354386,2372,6.948897222313312,0.5306282510621704,8.523175263093785,86,0.5833323145527387,0.5276827408324135,True,False,False,False,False,True,False,False
1,26,0,0,3,-1,14,3,2,1,7.679713639966372,1942,5.402677381872279,0.458689869345462,8.385032287813898,57,0.5771750043075247,0.6408007001877362,True,False,False,False,False,False,False,True
1,42,0,1,3,-1,36,4,3,1,8.18757739559151,1904,7.433666540166168,0.6371057896763205,8.522379718103538,84,0.4989554511955033,0.4252677354043441,True,False,False,False,False,False,True,False
1,47,1,1,3,4,41,5,3,3,9.109082539901955,1080,8.981807323377534,0.555033878430311,8.412054873292933,83,0.506817602368452,0.11332868530700327,True,False,False,False,False,True,False,False
1,48,0,2,3,-1,31,5,1,1,7.7475968386928855,1565,6.621405651764134,0.6275414234619514,8.482394685873542,90,0.5877866649021191,0.5164100020598914,True,False,False,False,False,True,False,False
1,44,1,4,-1,3,27,4,3,2,10.44920723527944,1043,10.418524297073583,0.5247285289349821,8.445697189711167,59,0.49408629976169266,0.02955880224154443,False,False,False,True,False,True,False,False
1,56,0,3,1,-1,37,6,1,3,8.296297112642508,1650,7.765993079407675,0.6931471805599453,8.599694412927981,71,0.5492768101402434,0.3450071390710503,True,False,False,False,False,True,False,False
1,43,0,3,3,-1,30,6,2,3,8.053251153549096,2517,6.440946540632921,0.6724341389624038,8.596004371840527,79,0.6318035503188933,0.5883420661938191,True,False,False,False,False,True,False,False
0,40,1,3,-1,3,27,4,2,3,8.13973227971767,0,8.13973227971767,0.4054651081081644,7.873217054862741,63,0.4054651081081644,0.0,True,False,False,False,False,False,True,False
1,38,0,3,3,-1,28,6,2,2,7.90100705199242,564,7.666690200080086,0.520577915208669,8.479283618343016,78,0.5955343516929449,0.18979357163265567,True,False,False,False,False,False,True,False
1,40,0,2,3,-1,36,6,2,2,7.338888133838879,0,7.338888133838879,0.5341514490694873,8.493924564476883,79,0.6318035503188933,0.0,True,False,False,False,False,False,True,False
1,48,0,3,3,1,36,4,2,2,8.625868208041894,1238,8.374707543119483,0.48489224173948625,8.37770121259764,90,0.6081338062329886,0.20048886074940356,True,False,False,False,False,True,False,False
1,46,1,3,1,3,35,5,3,2,7.852050207265889,1764,6.693323668269949,0.5799784824543073,8.399085102935908,85,0.5715443588006964,0.5223588595796637,True,False,False,False,False,False,False,True
